-4	0.999000000000000
-3.50000000000000	0.993400000000000
-3	0.975200000000000
-2.50000000000000	0.935200000000000
-2	0.859800000000000
-1.50000000000000	0.737200000000000
-1	0.595600000000000
-0.500000000000000	0.448000000000000
0	0.314400000000000
0.500000000000000	0.205600000000000
1	0.121200000000000
1.50000000000000	0.0694000000000000
2	0.0354000000000000
2.50000000000000	0.0178000000000000
3	0.00820000000000000
3.50000000000000	0.00360000000000000
4	0.00220000000000000
4.50000000000000	0.00100000000000000
5	0.000800000000000000
5.50000000000000	0.000400000000000000
6	0.000200000000000000
6.50000000000000	0
