-2	0.999600000000000
-1.50000000000000	0.998000000000000
-1	0.991400000000000
-0.500000000000000	0.979200000000000
0	0.942400000000000
0.500000000000000	0.875800000000000
1	0.781200000000000
1.50000000000000	0.650400000000000
2	0.501600000000000
2.50000000000000	0.376000000000000
3	0.256800000000000
3.50000000000000	0.177600000000000
4	0.114000000000000
4.50000000000000	0.0634000000000000
5	0.0386000000000000
5.50000000000000	0.0228000000000000
6	0.0120000000000000
6.50000000000000	0.00560000000000000
7	0.00380000000000000
7.50000000000000	0.00220000000000000
8	0.00100000000000000
8.50000000000000	0.000800000000000000
9	0.000600000000000000
9.50000000000000	0.000400000000000000
10	0.000200000000000000
10.5000000000000	0
