9.87841945288754e-001	1.00
3.00151975683891e+000	9.60857445019322e-001
5.01519756838906e+000	8.87108782030274e-001
7.02887537993921e+000	7.56158288148739e-001
9.00455927051672e+000	5.43937665427229e-001
1.10182370820669e+001	3.07920998483260e-001
1.30319148936170e+001	1.38553817800123e-001
1.49696048632219e+001	4.52969921071235e-002
1.70212765957447e+001	1.23733001789698e-002
1.90349544072948e+001	2.71347616776926e-003
2.00607902735562e+001	1.14998888191713e-003
21	0
