-2.000000	1.000000
-1.500000	1.000000
-1.000000	1.000000
-0.500000	1.000000
0.000000	1.000000
0.500000	1.000000
1.000000	1.000000
1.500000	1.000000
2.000000	0.999800
2.500000	0.999200
3.000000	0.998200
3.500000	0.993400
4.000000	0.982000
4.500000	0.957200
5.000000	0.900200
5.500000	0.807000
6.000000	0.672600
6.500000	0.523800
7.000000	0.362400
7.500000	0.227400
8.000000	0.131000
8.500000	0.068800
9.000000	0.030400
9.500000	0.013400
10.000000	0.006600
10.500000	0.002400
11.000000	0.000600
11.500000	0.000200
12.000000	0.000000
